Sample material properties:
 material_id  transition_metal_content  rare_earth_content  carbon_content  main_group_content  alkali_metal_content  halogen_content  post_transition_metal_content  s_electron_count  p_electron_count  d_electron_count  f_electron_count  total_valence_electrons crystalline_symmetry  spin_orbit_coupling  magnetic_anisotropy  electron_phonon_coupling  thermal_stability  chemical_stability  synthesis_difficulty  cost_factor
    132               0.081505               0.149470          0.186197          0.149803             0.124474           0.183032                0.125518                 0.781121          5.682179          2.427741          5.699948            14.590988                    cubic           1.688014            -0.164414                0.194626             605.788903           0.914569             0.529489         5.303868  
    133               0.279541               0.077194          0.159303          0.068580             0.064592           0.136188                0.214601                 0.729099          1.709997          8.373175          8.375798            19.188069                triclinic           1.391183            -0.652354                0.673085             521.379526           0.773836             0.357293         3.483866  
    134               0.280811               0.160884          0.142558          0.164952             0.099237           0.023226                0.128332                 0.958541          2.834229          3.202208          6.830692            13.825670                    cubic           1.495812             0.890718                0.511815             587.576164           0.397409             0.493528         8.801829  
    135               0.218079               0.165697          0.132186          0.112384             0.005614           0.191424                0.174617                 0.629109          5.924962          4.121060          0.741095            11.416225                    cubic           1.354451             0.952123                0.395342             791.779003           0.980960             0.249324         8.469157  
    136               0.191471               0.053692          0.110726          0.252657             0.080765           0.224560                0.086128                 1.160866          0.387875          3.236380         10.558090            15.343211                    cubic           1.622407             0.423006                0.835562             725.645814           0.570853             0.618439         4.191477  
    137               0.109103               0.285757          0.125033          0.223310             0.047999           0.167080                0.041719                 1.522473          2.754802          8.958364         10.467016            23.702654             orthorhombic           1.329935            -0.751372                0.072648             242.751256           0.893322             0.514625         8.073030  
    138               0.169776               0.203166          0.150372          0.041620             0.219256           0.184839                0.030972                 1.261437          5.507372          1.317051         12.558983            20.644842                    cubic           1.289157            -0.274569                0.111476             798.410633           0.309946             0.828191         7.650272  
    139               0.231061               0.225310          0.204325          0.084580             0.061161           0.083478                0.110086                 0.747630          0.006452          3.613698         13.558618            17.926398                 trigonal           1.286428            -0.317851                0.651879             346.175261           0.672794             0.644357         3.371447  
    140               0.194918               0.185556          0.012677          0.257741             0.152145           0.159892                0.037071                 1.561343          4.004171          3.352789         12.991323            21.909626                    cubic           0.917029            -0.812682                0.945578             713.652504           0.063377             0.316685         9.782298  
    141               0.045901               0.015342          0.277909          0.227236             0.052840           0.286497                0.094274                 1.957662          2.960385          4.300020          4.865922            14.083990                    cubic           0.249015             0.716039                0.155294             510.414601           0.303064             0.688478         6.894290  
    142               0.022015               0.122082          0.242648          0.108382             0.106382           0.216082                0.182409                 0.142431          3.684131          7.223930          8.431290            19.481782                hexagonal           0.676729            -0.834122                0.766627             396.851040           0.827973             0.298401         8.678650  
    143               0.077926               0.167343          0.204917          0.073401             0.194362           0.253018                0.029032                 1.882778          1.687316          7.295591          6.985397            17.851081                 trigonal           0.647519            -0.360142                0.241569             406.783175           0.449385             0.341748         7.603683  
    144               0.121373               0.189451          0.255791          0.044716             0.122824           0.170494                0.095351                 1.633784          1.256792          9.460919         13.308881            25.660376                triclinic           1.489872            -0.762520                0.933306             342.079210           0.956775             0.057460         0.305944  
    145               0.145032               0.207718          0.165893          0.067661             0.174564           0.146306                0.092827                 0.376068          1.341029          1.775704          7.886996            11.379796               monoclinic           1.575486             0.333411                0.675106             760.569067           0.425590             0.525961         9.337205  
    146               0.170714               0.135157          0.151896          0.150940             0.195323           0.005220                0.190750                 0.143926          5.968340          6.900376          4.570843            17.583486                    cubic           0.161445            -0.163817                0.342049             664.141586           0.086333             0.801378         9.335384  
    147               0.209373               0.154987          0.136771          0.017928             0.215231           0.186302                0.079408                 1.455302          0.183063          0.808355          4.296257             6.742978               monoclinic           0.951108             0.916842                0.746798             486.380021           0.104900             0.896544         9.677068  
    148               0.227028               0.086506          0.107242          0.220105             0.155701           0.027766                0.175653                 0.524997          4.177563          1.931335          4.458345            11.092241             orthorhombic           1.266943            -0.441187                0.259186             166.181290           0.994287             0.026808         2.295825  
    149               0.102647               0.170647          0.207520          0.236077             0.012996           0.078822                0.191291                 0.585494          3.303838          9.011391          8.925902            21.826625                hexagonal           1.440216             0.359597                0.118771             181.060399           0.035008             0.464610         1.218378  
    150               0.185414               0.145550          0.133966          0.129727             0.149096           0.175046                0.081202                 1.119292          0.997708          1.999472          9.544883            13.661355                hexagonal           0.634303             0.771464                0.072131             149.233460           0.015300             0.618169         4.617649  
    151               0.231491               0.038573          0.172945          0.127971             0.265086           0.059953                0.103983                 0.956795          5.313537          2.537039          3.867504            12.674875                hexagonal           0.073214             0.920904                0.536856             205.074900           0.584200             0.058578         0.334524  
    152               0.123617               0.010555          0.141603          0.169833             0.200867           0.152146                0.201379                 0.205226          3.853020          8.744991          0.571546            13.374784                hexagonal           0.196649            -0.239633                0.819277             706.683887           0.857073             0.677456         8.203083  
    153               0.009551               0.078879          0.002764          0.169323             0.348331           0.356047                0.035105                 0.024238          4.322073          0.308808          5.528770            10.183890                triclinic           1.585971             0.062154                0.886417             218.048758           0.230301             0.330216         5.048295  
    154               0.191938               0.068386          0.158947          0.113962             0.257912           0.192917                0.015938                 1.785778          2.709394          7.840724          3.224635            15.560531             orthorhombic           1.391035             0.967791                0.948504              63.706909           0.114926             0.872301         0.739910  
    155               0.137112               0.098763          0.226682          0.157002             0.144514           0.120443                0.115484                 0.973039          3.255804          9.674863          1.426827            15.330532                triclinic           0.652156            -0.011768                0.795682              76.006220           0.662845             0.125265         9.964120  
    156               0.251154               0.025748          0.250073          0.026364             0.042205           0.141600                0.262856                 1.309390          3.089902          9.749846         12.355113            26.504251                triclinic           1.718279            -0.668682                0.185155             541.089196           0.127501             0.824946         4.668196  
    157               0.214958               0.174783          0.187178          0.074103             0.008723           0.075484                0.264771                 0.124070          0.752799          8.596515         11.626298            21.099682               monoclinic           0.877448             0.565299                0.505061             724.579789           0.923435             0.377770         0.618287  
    158               0.056359               0.061493          0.152108          0.264776             0.290846           0.038544                0.135874                 0.731896          0.349735          7.858635         11.440887            20.381154                triclinic           1.667585             0.678336                0.855052             636.419195           0.123859             0.281142         9.154651  
    159               0.011883               0.262334          0.044357          0.212745             0.108961           0.109474                0.250246                 1.710390          1.513838          3.747328          0.595320             7.566876                 trigonal           1.519876            -0.173247                0.645938             754.003702           0.956890             0.779691         5.631725  
    160               0.187415               0.101981          0.171189          0.111416             0.105408           0.135747                0.186844                 1.083300          4.113061          6.047940         11.531721            22.776022                hexagonal           1.868570            -0.836275                0.557020             415.299690           0.471509             0.241148         4.469522  
    161               0.092436               0.203238          0.282054          0.018306             0.271809           0.127172                0.004985                 0.552640          0.599388          2.680627          7.440604            11.273259                hexagonal           0.962795             0.195179                0.489657             797.207743           0.529305             0.811183         7.365314  
    162               0.137184               0.238579          0.028019          0.220232             0.116662           0.146478                0.112845                 1.897287          4.380076          0.284242          6.428485            12.990089                triclinic           1.791779            -0.491673                0.401196             265.636496           0.219387             0.269236         3.594913  
    163               0.241541               0.042545          0.212551          0.260229             0.144882           0.048558                0.049694                 1.640252          5.943880          4.492146          4.610543            16.686821             orthorhombic           1.790219             0.323027                0.997953             678.095357           0.449599             0.173972         1.001930  
    164               0.182017               0.226776          0.108590          0.041234             0.210586           0.206463                0.024334                 1.744169          3.787315          7.161679         12.732908            25.426070               monoclinic           1.928340             0.562318                0.075422             676.402113           0.734766             0.249463         5.251135  
    165               0.220996               0.001499          0.134759          0.155955             0.146664           0.225051                0.115076                 0.413830          4.678113          0.974490          4.629956            10.696389                hexagonal           0.679370             0.672694                0.921193             274.344831           0.370897             0.989914         1.367323  
    166               0.301232               0.084128          0.198066          0.171930             0.074644           0.140381                0.029620                 0.981910          2.509492          2.222844          5.521849            11.236095             orthorhombic           1.685806            -0.520450                0.721636             383.327219           0.036575             0.624346         6.364699  
    167               0.147449               0.074405          0.145296          0.260085             0.090630           0.237919                0.044215                 0.920132          3.425870          8.365853          2.524086            15.235940               monoclinic           1.133007            -0.464958                0.066598             526.623722           0.943419             0.615948         6.033463  
    168               0.053900               0.091655          0.174490          0.088727             0.215153           0.101250                0.274825                 0.949901          3.736234          0.131331          3.416837             8.234304               monoclinic           1.286660             0.221976                0.473961             585.525737           0.307882             0.123207         3.183459  
    169               0.175880               0.135976          0.246430          0.040517             0.075989           0.193473                0.131736                 1.434023          5.282723          5.972335         11.413108            24.102189               monoclinic           0.016960            -0.722998                0.705133             179.205467           0.221296             0.980850         5.176880  
    170               0.312430               0.150550          0.174156          0.100523             0.041496           0.204516                0.016329                 1.591772          3.804418          3.048388          3.776300            12.220878                triclinic           0.616372             0.777261                0.035168             569.911887           0.565813             0.387978         5.479684  
    171               0.092504               0.001891          0.016618          0.381645             0.044670           0.137954                0.324718                 0.414752          0.948825          7.518838          9.190531            18.072946             orthorhombic           1.213221             0.401288                0.844573             477.966340           0.691255             0.379701         2.559062  
    172               0.050440               0.186880          0.183737          0.255301             0.197878           0.004534                0.121230                 1.341769          0.701326          7.811859         10.565619            20.420573               monoclinic           0.435912             0.334553                0.480777             780.679158           0.380075             0.877532         5.978101  
    173               0.111223               0.450107          0.031364          0.100347             0.169700           0.133883                0.003376                 0.674324          3.786597          4.218528          2.136383            10.815832                hexagonal           1.483442             0.492562                0.144645             749.913104           0.602853             0.712120         5.307482  
    174               0.229683               0.177471          0.241199          0.028728             0.132060           0.072722                0.118138                 0.011118          5.385906          8.370645          8.279308            22.046976             orthorhombic           1.584729             0.177074                0.060092             758.706003           0.603866             0.281320         3.363345  
    175               0.194007               0.113561          0.105316          0.098266             0.201032           0.150099                0.137719                 0.796673          4.042066          7.301323          4.552506            16.692567               tetragonal           0.731768             0.455795                0.142538             793.943315           0.163992             0.261029         1.561552  
    176               0.236452               0.117846          0.073526          0.145004             0.193901           0.032588                0.200683                 0.686386          2.449219          4.632028         12.812388            20.580020                 trigonal           0.574237             0.007146                0.927378             458.816814           0.157317             0.892125         2.382495  
    177               0.013795               0.236747          0.257003          0.133050             0.090058           0.222413                0.046934                 1.589282          0.012465          2.246622          0.663394             4.511762             orthorhombic           1.231424             0.312538                0.556047             131.142370           0.073811             0.045713         9.047173  
    178               0.154865               0.193196          0.133559          0.223903             0.110134           0.028470                0.155873                 0.602833          3.223759          3.658600          9.400290            16.885481                    cubic           1.329327             0.397577                0.617577             344.187300           0.513477             0.119163         6.647678  
    179               0.229812               0.178364          0.192120          0.053521             0.026080           0.221761                0.098342                 0.703480          2.132363          1.696606         13.067678            17.600127               monoclinic           0.687190            -0.691199                0.039852             734.583858           0.258441             0.953396         9.810382  
    180               0.185030               0.244537          0.076052          0.023574             0.024707           0.361264                0.084836                 1.593074          5.830389          3.548451          1.421045            12.392959                hexagonal           1.424420            -0.733086                0.990011             507.974797           0.895210             0.770274         1.992286  
    181               0.117826               0.183248          0.156017          0.036147             0.092480           0.096214                0.318068                 1.269720          3.916752          7.573511          3.848660            16.608642                 trigonal           0.814452             0.323953                0.766284             767.074379           0.930833             0.165370         7.898607  
    182               0.073246               0.140966          0.246481          0.102064             0.039314           0.199928                0.198002                 0.346978          0.254584          5.057557         13.049423            18.708542                triclinic           1.432624            -0.501716                0.544749             484.787397           0.359462             0.633385         3.163733  
    183               0.070108               0.161090          0.172362          0.048746             0.086005           0.351549                0.110139                 1.534899          3.485237          2.332186          8.785131            16.137453               monoclinic           0.641569            -0.217583                0.652909             188.383326           0.276376             0.870860         7.359874  
    184               0.194072               0.210674          0.261438          0.201168             0.003239           0.020909                0.108500                 1.200627          2.856604          8.492949          7.003682            19.553862                    cubic           1.456084             0.917777                0.881271             701.674209           0.068148             0.520136         1.425279  
    185               0.019222               0.167755          0.098240          0.187659             0.227663           0.174783                0.124677                 0.073248          0.189604          1.808741          4.193980             6.265574               tetragonal           0.570272            -0.333505                0.066498             565.607757           0.543717             0.384774         1.387699  
    186               0.219857               0.155696          0.000474          0.098853             0.134016           0.152894                0.238209                 1.511199          5.849133          7.021930          0.927296            15.309558             orthorhombic           1.547151            -0.541710                0.225185             130.808715           0.618437             0.511292         8.797255  
    187               0.214007               0.298492          0.010880          0.008554             0.059076           0.384081                0.024911                 1.098333          0.008837          7.531429          0.173499             8.812099                hexagonal           1.241206             0.578159                0.757609             269.810313           0.771952             0.138161         5.232926  
    188               0.187254               0.189792          0.210731          0.007955             0.035037           0.299881                0.069350                 1.376656          3.954013          9.813065         10.806265            25.950000                 trigonal           1.888407             0.285092                0.019074             246.779468           0.465896             0.823350         7.643014  
    189               0.074176               0.173248          0.011905          0.166130             0.287970           0.118395                0.168175                 1.273105          0.957051          3.434096          5.647669            11.311921                    cubic           1.735356            -0.362393                0.616664             736.349503           0.939493             0.895376         1.894224  
    190               0.182674               0.053123          0.206538          0.111282             0.224696           0.035644                0.186042                 1.785659          5.273509          1.939017         13.580941            22.579125               tetragonal           0.702171             0.285828                0.651949             146.604075           0.982397             0.983596         1.265826  
    191               0.105341               0.009146          0.218108          0.026275             0.113235           0.204254                0.323642                 1.713339          4.052746          4.398060          6.986747            17.150893               tetragonal           1.046266            -0.441330                0.229734             603.630341           0.365326             0.144544         7.660123  
    192               0.206747               0.039078          0.089605          0.059201             0.234942           0.256484                0.113942                 0.129139          0.199592          5.909827          5.422586            11.661144               tetragonal           0.525471            -0.610363                0.548542             243.596144           0.056744             0.895859         8.860930  
    193               0.030628               0.236657          0.045810          0.079152             0.142843           0.206745                0.258165                 0.959705          1.127951          5.495707         11.418571            19.001934               monoclinic           1.773243             0.192046                0.209787             340.683197           0.932082             0.688825         5.164499  
    194               0.194259               0.000703          0.001898          0.141158             0.276176           0.291430                0.094376                 1.951022          0.234151          7.008031         13.250920            22.444123               tetragonal           0.073809             0.532824                0.982412             775.394430           0.297992             0.580529         7.203311  
    195               0.017553               0.090839          0.309660          0.029415             0.023762           0.112249                0.416522                 0.147318          1.784104          1.675807          9.991896            13.599125                hexagonal           0.330514             0.783987                0.433045             616.732514           0.494148             0.541909         2.993794  
    196               0.056726               0.107052          0.052770          0.268832             0.169046           0.139403                0.206172                 0.960523          3.841942          4.989657          7.350241            17.142363               tetragonal           0.354635            -0.430184                0.759338              52.097341           0.890541             0.133281         2.821492  
    197               0.064805               0.106424          0.064531          0.259303             0.056964           0.091629                0.356343                 1.778890          1.992537          1.485105          6.554333            11.810866               tetragonal           1.631385            -0.488272                0.277925             127.960019           0.406548             0.364772         8.780483  
    198               0.039629               0.176595          0.248055          0.090169             0.075693           0.234344                0.135516                 1.882641          1.276042          6.381540         13.156412            22.696635                triclinic           1.406560             0.739463                0.492147             517.239710           0.835115             0.484090         8.407755  
    199               0.171692               0.033569          0.166780          0.067974             0.064017           0.248147                0.247821                 0.273232          2.932497          9.620329          2.209125            15.035184                 trigonal           0.828868             0.942849                0.409187             732.306725           0.083378             0.468176         7.254959  
    200               0.068415               0.250614          0.166283          0.017321             0.240159           0.240826                0.016381                 0.361576          0.209020          9.478138         10.891849            20.940583                triclinic           0.275152             0.411726                0.397364             555.170352           0.025786             0.061855         0.808314  
    201               0.001136               0.187788          0.038997          0.350847             0.338981           0.046173                0.036077                 1.330396          3.459145          0.652609          0.441346             5.883496                 trigonal           0.341011             0.004967                0.825432             512.136303           0.242147             0.065805         7.199024  
    202               0.250932               0.258220          0.009330          0.056698             0.123690           0.248833                0.052297                 1.667870          2.440287          5.916493         10.469767            20.494417                triclinic           1.468029            -0.055047                0.684106             602.461086           0.748321             0.721195         0.418098  
    203               0.179634               0.006793          0.185098          0.313792             0.116499           0.182186                0.015997                 0.362903          3.113129          1.387494          3.480324             8.343850               monoclinic           0.076179             0.558601                0.645199             525.099009           0.630568             0.850525         6.388661  
    204               0.168347               0.228478          0.027835          0.187111             0.192064           0.117268                0.078897                 0.516613          4.458717          1.416586          9.872626            16.264542                triclinic           1.766924            -0.007997                0.281746             107.222412           0.938021             0.971192         5.296997  
    205               0.254822               0.065042          0.008476          0.180059             0.065786           0.104738                0.321077                 0.799064          2.974755          4.050526         12.978696            20.803041                triclinic           1.945559            -0.802014                0.921544             569.772066           0.258157             0.558317         1.000204  
    206               0.133584               0.155692          0.146018          0.186964             0.102404           0.118949                0.156390                 1.694694          5.727473          4.709373         10.459032            22.590572                    cubic           1.458531            -0.652244                0.563270             589.393960           0.679760             0.022342         2.194959  
    207               0.181667               0.066456          0.179578          0.162791             0.184048           0.150022                0.075439                 0.253325          4.849290          9.424824         13.266922            27.794360                 trigonal           0.941979             0.828001                0.678156             530.782840           0.167670             0.104652         3.858707  
    208               0.181647               0.030916          0.227653          0.212090             0.226154           0.041064                0.080475                 1.167198          4.529555          2.785986          9.292367            17.775106             orthorhombic           1.541136             0.599863                0.790231             139.654489           0.322746             0.056120         5.765291  
    209               0.079236               0.178699          0.365249          0.008664             0.054925           0.275070                0.038157                 1.684171          1.214178          7.270330          7.916178            18.084856                 trigonal           0.325749             0.190596                0.129344             240.822763           0.421590             0.797308         9.237674  
    210               0.252537               0.054347          0.167978          0.023166             0.076399           0.133701                0.291872                 0.991756          1.454602          5.072417         11.510467            19.029242               tetragonal           1.382967             0.183454                0.643163              55.949107           0.758370             0.377172         4.238078  
    211               0.248573               0.099082          0.229763          0.121464             0.061242           0.165155                0.074720                 1.298054          3.443445          1.352867          4.008745            10.103111               tetragonal           0.648060            -0.628833                0.958671             208.727295           0.119630             0.551074         0.185130  
    212               0.083635               0.281278          0.227916          0.095465             0.090445           0.215702                0.005560                 1.187262          4.338819          7.632790          9.167592            22.326463               monoclinic           1.695839            -0.992351                0.143249             496.858533           0.677995             0.163900         5.326453  
    213               0.138249               0.151184          0.199488          0.186501             0.177234           0.123259                0.024085                 1.258993          0.988846          1.950570          6.075732            10.274141                hexagonal           0.048363             0.088281                0.225817             305.915673           0.024843             0.625361         7.787061  
    214               0.324074               0.096159          0.159157          0.103053             0.041446           0.268708                0.007402                 0.523927          1.839360          7.211917         12.124524            21.699728               tetragonal           0.046399            -0.599792                0.215127             679.737251           0.493111             0.286455         5.744708  
    215               0.147191               0.152746          0.101465          0.210881             0.136545           0.064042                0.187131                 0.631060          3.685431          7.318449          4.738861            16.373802                triclinic           0.452699             0.035642                0.801324             266.755501           0.950353             0.615664         9.277568  
    216               0.060474               0.264641          0.001315          0.238294             0.056122           0.126064                0.253088                 1.586643          2.404207          1.424916          0.616476             6.032243                    cubic           0.713957             0.771263                0.263165             213.799613           0.250655             0.093836         6.584495  
    217               0.144104               0.036903          0.127617          0.184403             0.223623           0.091015                0.192335                 1.286864          2.426810          0.940071          1.669686             6.323431                    cubic           0.480269            -0.950926                0.153150             328.106773           0.018414             0.863465         2.345062  
    218               0.185249               0.119380          0.131156          0.149847             0.263829           0.040929                0.109610                 1.373546          0.538780          5.363828          7.687776            14.963930               tetragonal           1.245731             0.952617                0.162360             248.247093           0.446904             0.807227         8.787635  
    219               0.189863               0.198379          0.105623          0.078392             0.222256           0.033170                0.172318                 0.216432          0.787636          4.765895         10.456878            16.226841                    cubic           1.699107             0.384863                0.513569             149.924042           0.881121             0.177850         3.120814  
    220               0.222704               0.072712          0.260676          0.119667             0.205245           0.009892                0.109103                 0.836273          0.727967          6.716228          5.635108            13.915577             orthorhombic           1.159608            -0.250933                0.064781             270.596431           0.367056             0.453742         7.311173  
    221               0.133388               0.145581          0.166820          0.231365             0.262951           0.056359                0.003535                 1.740377          0.483587          8.551490         12.073626            22.849081                    cubic           0.624237             0.211229                0.912495             126.010108           0.148477             0.696939         6.998978  
    222               0.130723               0.053157          0.268106          0.090359             0.084788           0.098255                0.274613                 0.749758          3.989001          4.288857          9.469369            18.496985                triclinic           1.231283             0.652083                0.105569             699.175159           0.931835             0.384377         1.152097  
    223               0.139439               0.233431          0.181582          0.114241             0.030099           0.238370                0.062838                 0.992389          2.608464          5.540965          4.193862            13.335680             orthorhombic           1.929065             0.061872                0.329788             382.338132           0.087284             0.270716         7.204544  
    224               0.149909               0.205383          0.112507          0.137065             0.099659           0.164121                0.131356                 0.554158          1.413523          2.780247         11.770578            16.518507               tetragonal           0.772517            -0.900668                0.123837             176.121082           0.984752             0.880726         0.245701  
    225               0.057376               0.082597          0.058301          0.130872             0.317316           0.306293                0.047245                 0.317408          0.141425          1.054661         10.245230            11.758724                    cubic           1.322464             0.379492                0.460151             171.958975           0.753518             0.967264         9.205845  
    226               0.070228               0.197444          0.046943          0.281914             0.087474           0.192132                0.123866                 0.468038          5.823662          2.611539          7.781719            16.684958             orthorhombic           0.347487            -0.564238                0.040846             582.369935           0.359820             0.528876         5.603118  
    227               0.122730               0.080824          0.262234          0.171988             0.082705           0.271205                0.008314                 0.782132          2.155352          9.416295         12.158598            24.512377             orthorhombic           0.375476            -0.121876                0.714829             164.283413           0.148442             0.092527         5.196362  
    228               0.033531               0.147661          0.094706          0.176419             0.080331           0.167619                0.299732                 0.285708          1.445156          3.238514          8.442922            13.412301               tetragonal           0.396275            -0.166234                0.150668             280.369623           0.751966             0.349215         6.430844  
    229               0.236635               0.098395          0.218363          0.051596             0.196500           0.092358                0.106153                 1.819136          1.522311          7.722860          0.338068            11.402376                hexagonal           1.023152             0.815914                0.736364             270.962267           0.496620             0.227839         8.580667  
    230               0.157852               0.050108          0.062968          0.214356             0.235993           0.081359                0.197364                 1.316210          5.260982          6.361265          6.675115            19.613573                hexagonal           0.081964            -0.826812                0.657106             659.212429           0.536294             0.955486         9.307472  
    231               0.287426               0.072293          0.064411          0.204426             0.097860           0.065924                0.207659                 0.061119          3.030196          6.664260          0.736564            10.492139             orthorhombic           1.911096             0.731845                0.541503             444.449966           0.976626             0.321024         1.051753  
    232               0.252191               0.002337          0.248698          0.009704             0.136659           0.096543                0.253868                 0.404501          3.600044          6.848786          6.220457            17.073788                triclinic           0.008391            -0.311359                0.854723             590.904915           0.233677             0.160132         0.981350  
    233               0.304566               0.165477          0.170830          0.188687             0.051129           0.003702                0.115608                 0.212427          1.466534          3.642508         13.722295            19.043765                 trigonal           1.897289             0.248345                0.541289             754.810186           0.368374             0.608012         7.555671  
    234               0.140861               0.163162          0.240088          0.178251             0.067017           0.019947                0.190673                 0.827813          4.910759          3.453505         11.711971            20.904048                triclinic           1.245465             0.063421                0.154638             464.082497           0.761113             0.789839         5.107246  
    235               0.051568               0.227690          0.234717          0.026661             0.085063           0.152958                0.221344                 1.156703          4.778281          7.492823          7.405663            20.833469                triclinic           1.929839            -0.895827                0.808807             640.413187           0.057617             0.261193         5.828859  
    236               0.093863               0.083421          0.116461          0.299505             0.046808           0.097902                0.262041                 1.877289          4.864789          0.115650          1.448857             8.306584             orthorhombic           0.857112            -0.858023                0.277508             393.510048           0.945241             0.970735         8.971478  
    237               0.185272               0.116205          0.114041          0.126209             0.188127           0.097079                0.173068                 0.697169          5.239115          4.842810          6.366139            17.145233             orthorhombic           0.161389             0.099244                0.631008             440.709776           0.487907             0.907651         5.444826  
