Sample material properties:
 material_id  transition_metal_content  rare_earth_content  carbon_content  main_group_content  alkali_metal_content  halogen_content  post_transition_metal_content  s_electron_count  p_electron_count  d_electron_count  f_electron_count  total_valence_electrons crystalline_symmetry  spin_orbit_coupling  magnetic_anisotropy  electron_phonon_coupling  thermal_stability  chemical_stability  synthesis_difficulty  cost_factor
    121               0.158604               0.125332          0.053828          0.202596             0.110142           0.053879                0.295620                 0.952777          4.563130          7.428583         13.617725            26.562216                triclinic           0.363806             0.287618                0.662543             460.031686           0.492013             0.186840         5.919643  
    122               0.252901               0.090975          0.214434          0.058870             0.094141           0.049246                0.239432                 0.771786          0.838119          4.774850          8.538050            14.922806               monoclinic           0.993838             0.058540                0.794659             390.937829           0.700010             0.134078         0.967357  
    123               0.210312               0.259918          0.075603          0.147493             0.248306           0.020165                0.038203                 0.618618          2.772229          3.514181         11.497384            18.402411               monoclinic           1.861591            -0.458089                0.671312             461.837879           0.500771             0.727500         9.998577  
    124               0.180483               0.160735          0.160067          0.180814             0.153828           0.084558                0.079514                 0.324681          0.966708          6.272822          8.157460            15.721670                triclinic           0.163725            -0.697177                0.187413             508.336317           0.129182             0.372529         4.420158  
    125               0.263688               0.234186          0.066999          0.199453             0.004135           0.136470                0.095068                 0.324327          3.377481          4.381423          0.314486             8.397716                triclinic           1.763833            -0.655460                0.022419              65.372371           0.197378             0.775592         6.876077  
    126               0.122516               0.095461          0.140457          0.172109             0.027945           0.214847                0.226665                 1.344497          2.279806          6.144473          5.551126            15.319903                triclinic           1.602934             0.162390                0.054682             469.303945           0.182694             0.421850         4.437599  
    127               0.173715               0.173352          0.233250          0.137022             0.118182           0.050190                0.114288                 1.194113          5.471009          7.761451          2.244298            16.670871                hexagonal           0.445098            -0.140513                0.698958             464.844917           0.550029             0.107975         0.462728  
    128               0.207842               0.242658          0.242502          0.005309             0.166032           0.130581                0.005077                 0.584982          1.895568          7.056600          7.239826            16.776977                triclinic           1.915044            -0.920879                0.092201             608.053863           0.571653             0.426440         1.073423  
    129               0.056749               0.233473          0.096135          0.191437             0.181417           0.117040                0.123749                 0.297020          2.302781          4.435710         11.469546            18.505058                triclinic           1.183142            -0.319214                0.163391             603.973887           0.865672             0.556119         5.909644  
    130               0.056147               0.056961          0.144867          0.067364             0.290484           0.175947                0.208231                 0.532478          2.989837          8.382391          2.770948            14.675654                hexagonal           1.374570             0.315859                0.865264              74.224149           0.229146             0.694676         7.983796  
    131               0.083387               0.211649          0.047636          0.115716             0.123843           0.108017                0.309753                 0.363448          4.839223          2.334387         13.575295            21.112353                 trigonal           1.427558            -0.844458                0.096851             490.933932           0.873016             0.089726         4.706893  
    132               0.055245               0.068183          0.247319          0.161983             0.020053           0.243338                0.203879                 1.384463          3.466037          2.079102          8.067161            14.996763                hexagonal           1.455892             0.990465                0.561074             245.555003           0.948401             0.996648         9.661675  
    133               0.224698               0.103558          0.186480          0.072646             0.114338           0.143289                0.154992                 0.117410          5.920227          9.054642          4.972736            20.065015               monoclinic           1.864433             0.999945                0.507854             423.280123           0.604198             0.180535         9.794885  
    134               0.005535               0.138690          0.090107          0.176318             0.122688           0.192640                0.274022                 0.664141          0.224142          7.782703          9.301052            17.972036                    cubic           1.913349            -0.828485                0.600055             728.020479           0.829179             0.930264         2.126042  
    135               0.111224               0.198612          0.204196          0.177940             0.091801           0.118971                0.097256                 1.935785          2.968292          0.886693         10.509071            16.299840                triclinic           0.487502            -0.738302                0.279240             539.777327           0.229694             0.994127         9.682124  
    136               0.030017               0.201107          0.214159          0.309684             0.043488           0.192348                0.009196                 0.177031          3.750491          4.163940          0.410592             8.502055             orthorhombic           0.095906            -0.892772                0.908656             329.305847           0.972726             0.815749         3.825797  
    137               0.177851               0.177596          0.035540          0.138401             0.121541           0.176650                0.172421                 1.135660          3.657051          0.714990          4.833837            10.341539                    cubic           1.223020             0.143650                0.354668             622.986355           0.783366             0.328950         3.730269  
    138               0.200857               0.197985          0.167371          0.127704             0.036430           0.177453                0.092201                 0.641904          2.899721          6.114647          5.228541            14.884813               monoclinic           0.386748             0.759824                0.335182             792.306856           0.166311             0.942286         5.515008  
    139               0.058349               0.108882          0.173647          0.186698             0.147159           0.190478                0.134787                 1.151733          3.766115          9.642963         11.619756            26.180567                 trigonal           1.117550             0.314843                0.571218             101.959236           0.213523             0.960048         6.448953  
    140               0.123855               0.132100          0.078725          0.108377             0.203200           0.141433                0.212309                 1.565624          3.471986          5.632796         10.972509            21.642916                 trigonal           0.090189             0.709061                0.068124             447.545654           0.083654             0.561252         9.189814  
    141               0.200993               0.187295          0.020897          0.221421             0.080676           0.169148                0.119571                 0.081872          5.170732          5.435058          5.213979            15.901641                triclinic           1.182183             0.419335                0.753031             555.763761           0.673912             0.890977         5.590084  
    142               0.217928               0.015149          0.108368          0.110582             0.271941           0.190422                0.085610                 0.203073          4.706025          6.698286          7.345469            18.952853                 trigonal           1.898708             0.505559                0.984663             475.541856           0.688192             0.758099         9.947260  
    143               0.020340               0.127325          0.087436          0.138166             0.250781           0.247076                0.128877                 0.762280          5.677584          9.027081          6.352042            21.818988                triclinic           1.646486             0.839211                0.390991             101.948374           0.432263             0.257217         3.349845  
    144               0.214705               0.234548          0.120404          0.205296             0.173165           0.034370                0.017511                 0.546503          0.216226          3.821341         10.042186            14.626256               tetragonal           0.232928             0.283721                0.151469             709.529285           0.394296             0.046183         9.934645  
    145               0.160364               0.075254          0.192144          0.110846             0.134291           0.193884                0.133217                 0.136403          3.039984          6.827214          2.359673            12.363274             orthorhombic           1.642282            -0.577397                0.827319             505.343135           0.560852             0.055583         2.066377  
    146               0.229449               0.005373          0.138890          0.168969             0.059423           0.189342                0.208554                 1.325664          5.232360          7.685159          6.161749            20.404933               monoclinic           1.619253            -0.006615                0.208639             634.092274           0.570407             0.243652         3.137919  
    147               0.104971               0.230972          0.165033          0.172205             0.102996           0.220355                0.003468                 1.999363          0.689866          9.357178          4.212343            16.258749             orthorhombic           1.821033             0.218723                0.782275             472.349844           0.397055             0.514948         2.828547  
    148               0.033112               0.293314          0.077314          0.015811             0.220454           0.184642                0.175353                 0.348358          5.785000          9.485456         13.274950            28.893764                triclinic           1.407058             0.798525                0.786395             242.093714           0.340626             0.822626         2.341764  
    149               0.101936               0.098108          0.214779          0.238095             0.190695           0.090969                0.065418                 1.378837          1.898498          8.001926         13.029655            24.308916                 trigonal           1.433543             0.519229                0.796856             732.567310           0.794144             0.967633         9.475317  
    150               0.278616               0.023022          0.028344          0.245869             0.122053           0.081749                0.220346                 0.922063          2.012121          8.695354          4.655559            16.285097                hexagonal           0.551912            -0.663278                0.461833             294.883026           0.717908             0.709013         2.428020  
    151               0.300248               0.042316          0.305646          0.035447             0.255837           0.058457                0.002050                 0.872381          2.432383          6.836870          7.097681            17.239314               monoclinic           0.108781            -0.319837                0.873557             332.434209           0.507333             0.083663         0.271556  
    152               0.080509               0.001995          0.268209          0.237681             0.080107           0.040758                0.290740                 1.546662          5.731926          1.314262          2.061063            10.653913               tetragonal           1.323880             0.802591                0.869885             539.729714           0.864184             0.665721         3.502722  
    153               0.022926               0.229690          0.110032          0.049018             0.186829           0.181215                0.220290                 1.035211          1.004042          5.997374          6.250583            14.287209                triclinic           1.526284             0.283755                0.176971             110.362082           0.995662             0.346877         4.113476  
    154               0.248261               0.038554          0.010741          0.164850             0.219890           0.207205                0.110499                 1.505164          2.824694          5.663315          8.485718            18.478891                hexagonal           1.421739            -0.149728                0.316225             192.067678           0.727412             0.714680         1.703387  
    155               0.182426               0.028404          0.248441          0.065954             0.156634           0.225666                0.092475                 0.931936          2.018483          7.647178         10.760945            21.358542               monoclinic           1.596823             0.822099                0.819051             430.548336           0.141305             0.259429         7.968105  
    156               0.119536               0.001379          0.163135          0.146093             0.140351           0.134640                0.294865                 0.589265          3.435360          9.402722          5.147448            18.574795               tetragonal           1.030124             0.239289                0.762723             789.054952           0.545595             0.292939         8.078826  
    157               0.144061               0.223597          0.134672          0.125488             0.120354           0.049313                0.202515                 0.168602          4.094432          6.824771          1.665525            12.753330                 trigonal           1.776973            -0.740175                0.166576             245.203681           0.021836             0.264755         9.005701  
    158               0.061009               0.028171          0.206010          0.282757             0.133970           0.107970                0.180112                 0.393888          1.345773          9.724855         11.470934            22.935450               monoclinic           1.829813            -0.221204                0.075776             631.353922           0.849445             0.109291         6.526361  
    159               0.147739               0.221740          0.028540          0.203692             0.137668           0.124781                0.135840                 1.276249          2.182438          7.341117          8.491079            19.290882                    cubic           0.130638            -0.781733                0.291846             320.231186           0.507829             0.302265         9.052640  
    160               0.023787               0.230997          0.234447          0.194633             0.094930           0.162280                0.058927                 1.192536          0.872545          3.937896          8.328796            14.331772             orthorhombic           0.303593             0.886904                0.074977             626.294461           0.999105             0.969692         6.707715  
    161               0.100756               0.214753          0.223352          0.127107             0.157599           0.115607                0.060825                 0.277321          5.756652          5.730851          8.034320            19.799144                 trigonal           1.000762            -0.426021                0.402246             177.006902           0.930075             0.400146         9.682858  
    162               0.312066               0.156011          0.052613          0.006714             0.035279           0.091656                0.345662                 0.938756          0.292169          6.734889          8.915233            16.881047                hexagonal           1.971781            -0.461004                0.999336             759.778232           0.286196             0.386233         2.017691  
    163               0.232136               0.009573          0.244711          0.213929             0.180425           0.014781                0.104445                 1.871920          0.027951          7.669061          0.551459            10.120391               monoclinic           1.174568            -0.540675                0.422759             652.507279           0.225834             0.431925         1.547369  
    164               0.223670               0.196387          0.162206          0.071384             0.245850           0.034756                0.065747                 0.455533          5.168146          7.996442          3.985464            17.605585               monoclinic           0.847884             0.795055                0.174271             719.446581           0.124917             0.888758         5.106987  
    165               0.014646               0.144458          0.117554          0.285394             0.212406           0.179737                0.045805                 1.884056          0.691826          5.339470          6.117658            14.033010               tetragonal           0.870109            -0.467501                0.720505             579.636731           0.023380             0.248782         4.650034  
    166               0.118364               0.224636          0.057080          0.230051             0.062987           0.189314                0.117567                 0.808498          1.845701          0.389033         11.218620            14.261853                hexagonal           1.736026            -0.272413                0.238016             115.887660           0.504228             0.515181         5.179908  
    167               0.349936               0.088399          0.003611          0.112723             0.110605           0.138078                0.196647                 0.108069          3.534256          4.274284          5.708544            13.625152                 trigonal           1.629257             0.433363                0.234895             116.316346           0.603939             0.424613         7.690337  
    168               0.068038               0.027500          0.169376          0.081983             0.294324           0.303816                0.054963                 1.415925          5.441400          4.300661         11.214101            22.372087             orthorhombic           1.422659            -0.337254                0.281470             586.174182           0.849638             0.700615         7.552904  
    169               0.084550               0.096179          0.124554          0.206937             0.154340           0.166895                0.166544                 1.015205          3.511889          5.460607         13.194225            23.181927                hexagonal           1.169965            -0.445790                0.178068             245.083727           0.321630             0.064174         7.152168  
    170               0.107510               0.005414          0.044893          0.092932             0.232374           0.162684                0.354192                 0.199162          5.755914          2.237485          0.280685             8.473246             orthorhombic           0.186957            -0.526914                0.402062             538.563803           0.135018             0.337861         7.770101  
    171               0.134346               0.103903          0.148165          0.179157             0.163128           0.039474                0.231827                 0.899622          3.914556          7.087819         12.573844            24.475840                 trigonal           0.090145            -0.364912                0.716575             285.935024           0.792808             0.179398         8.298900  
    172               0.076575               0.234568          0.010306          0.067353             0.211334           0.169886                0.229979                 0.592707          0.876516          5.294599         13.533830            20.297651             orthorhombic           0.276063             0.949535                0.520443             289.108469           0.801503             0.870339         6.927302  
    173               0.196595               0.349759          0.117633          0.014736             0.207416           0.023347                0.090514                 0.567309          4.520563          6.790204         13.851824            25.729900               monoclinic           1.353023            -0.538424                0.913066             437.424759           0.498792             0.587312         3.445765  
    174               0.093052               0.124985          0.080796          0.240681             0.175801           0.146600                0.138085                 1.732149          0.276229          0.671972         10.568573            13.248923                    cubic           0.000203             0.904908                0.304564             304.666026           0.528315             0.159014         9.425855  
    175               0.148397               0.086771          0.064155          0.176069             0.158401           0.233488                0.132719                 1.229079          2.778591          5.995789         10.550835            20.554293                triclinic           0.994192            -0.466158                0.974427             129.627634           0.257756             0.640160         6.901273  
    176               0.045679               0.172117          0.178803          0.094766             0.079550           0.237490                0.191596                 0.156788          3.246616          1.620755          7.999231            13.023390                    cubic           0.108120            -0.766742                0.466771             394.792883           0.182233             0.721453         4.865429  
    177               0.040108               0.063264          0.368148          0.112162             0.128570           0.055234                0.232514                 1.753856          2.061865          0.991473          0.417666             5.224860               tetragonal           1.199072            -0.769171                0.255334             132.166602           0.139365             0.995267         3.962755  
    178               0.314239               0.075769          0.034311          0.035271             0.034824           0.306335                0.199251                 1.807449          5.890004          0.031350         10.806035            18.534838               monoclinic           0.235379            -0.508187                0.537965             508.079689           0.565246             0.971229         5.969607  
    179               0.050884               0.014788          0.226593          0.191740             0.091687           0.238555                0.185754                 1.895536          0.467822          0.126278          6.203790             8.693426                    cubic           1.634553            -0.821203                0.567707             235.500081           0.666863             0.172325         1.176571  
    180               0.122588               0.199010          0.218369          0.046987             0.009715           0.185342                0.217988                 0.813093          3.982430          2.114551          7.475731            14.385805                hexagonal           0.613378            -0.195646                0.666473             452.336205           0.352022             0.421038         7.522519  
    181               0.202698               0.082174          0.220075          0.094001             0.080058           0.187547                0.133447                 0.077242          5.627798          4.131396          9.094398            18.930834                    cubic           0.633128             0.807225                0.395473             762.139657           0.502479             0.471580         1.417902  
    182               0.019163               0.106907          0.214535          0.139495             0.198631           0.186110                0.135160                 1.963702          5.472723          1.149094          9.097973            17.683493               monoclinic           1.533122             0.178164                0.236385             154.850311           0.214888             0.039413         0.179556  
    183               0.339192               0.234329          0.175787          0.058539             0.063790           0.126243                0.002120                 1.208805          5.853042          4.712230          2.830309            14.604386               tetragonal           1.333336             0.697719                0.743955             371.034678           0.692110             0.208914         7.233333  
    184               0.047611               0.161880          0.096672          0.187244             0.124215           0.191006                0.191372                 0.028712          5.843452          2.752842          6.019634            14.644639                    cubic           0.322305            -0.211252                0.676240              93.375559           0.605024             0.533055         5.925907  
    185               0.047320               0.050376          0.154900          0.160770             0.097199           0.295020                0.194416                 0.492063          0.114867          5.798778         11.593540            17.999248             orthorhombic           1.360212            -0.251344                0.628767             408.566530           0.681258             0.018445         4.392719  
    186               0.163109               0.168279          0.193072          0.188834             0.140973           0.048514                0.097220                 0.846615          5.710330          0.225071         13.999834            20.781851                triclinic           0.651729             0.844097                0.116522             166.938934           0.476270             0.968632         1.145978  
    187               0.221198               0.092020          0.204743          0.081239             0.214838           0.066083                0.119878                 1.191528          1.758778          5.467060          5.535018            13.952384                hexagonal           0.704167            -0.428859                0.903781             203.270657           0.046412             0.805074         3.359844  
    188               0.028225               0.273147          0.156497          0.073947             0.122760           0.121100                0.224325                 0.180090          3.127292          4.113035          5.242120            12.662537               monoclinic           0.140919             0.563848                0.532047             515.141252           0.577605             0.313995         8.519093  
    189               0.047861               0.097552          0.041007          0.265269             0.161659           0.245305                0.141347                 0.493111          5.709630          7.838856          8.643992            22.685589                 trigonal           1.489389            -0.875994                0.751824             657.318235           0.169584             0.503603         6.165179  
    190               0.059490               0.158163          0.188919          0.036054             0.109833           0.201354                0.246186                 0.738678          0.140601          9.247511          6.803640            16.930431                    cubic           0.000416             0.606595                0.183305             427.208421           0.404015             0.746702         7.380887  
    191               0.033613               0.024421          0.251768          0.270882             0.181485           0.198571                0.039260                 1.559585          5.174291          8.234110          9.614931            24.582918                triclinic           0.573749            -0.842258                0.676149             471.363252           0.646578             0.846243         7.748718  
    192               0.006161               0.160980          0.173198          0.316713             0.069229           0.193346                0.080373                 0.708772          5.090324          8.461460          2.657219            16.917775                    cubic           0.797195            -0.267554                0.330950             389.795569           0.962922             0.388801         9.366099  
    193               0.124262               0.205543          0.191942          0.224206             0.166835           0.051628                0.035583                 0.533360          5.612192          3.250863          2.132113            11.528528               tetragonal           0.465969            -0.176270                0.850282             231.456904           0.605774             0.185527         7.223174  
    194               0.054587               0.178849          0.135993          0.189170             0.185013           0.071309                0.185080                 0.103187          5.379546          4.735200         12.065800            22.283734                    cubic           1.271701             0.632909                0.894481              84.713506           0.369413             0.991262         8.393801  
    195               0.205411               0.211529          0.144827          0.030510             0.077721           0.161773                0.168228                 0.005787          1.940151          9.364083          5.219979            16.530000                hexagonal           1.298342             0.773322                0.586027             621.124953           0.859789             0.661811         2.918021  
    196               0.254216               0.005369          0.076758          0.220148             0.159823           0.171088                0.112598                 1.410912          3.797893          1.199194          7.847073            14.255073                hexagonal           0.195927             0.214268                0.980011             184.314168           0.151738             0.107911         3.213881  
    197               0.263688               0.021692          0.048339          0.153499             0.129420           0.247260                0.136102                 0.882262          4.586185          8.524618         13.819038            27.812102               tetragonal           1.087123            -0.762542                0.441612             300.096880           0.335441             0.879655         8.862024  
    198               0.199377               0.168481          0.140582          0.020963             0.226795           0.070732                0.173069                 0.951742          0.894492          4.172296          1.449674             7.468205                triclinic           0.924664             0.771366                0.979705             432.184644           0.159286             0.633664         8.061974  
    199               0.006866               0.334373          0.072766          0.189444             0.226004           0.008000                0.162546                 1.798869          4.858756          5.677510          4.090787            16.425923                 trigonal           0.001935            -0.300263                0.182152             139.514710           0.415580             0.575210         3.370656  
    200               0.066551               0.221356          0.184422          0.011089             0.002003           0.266213                0.248365                 0.102398          5.817562          2.014947          9.090455            17.025363                    cubic           0.925242             0.053798                0.399643             394.818491           0.168022             0.560688         5.482831  
    201               0.168083               0.138232          0.176743          0.058893             0.195825           0.161002                0.101223                 1.419659          2.215745          1.139191          1.930840             6.705436                hexagonal           0.755408             0.311040                0.046592             111.870574           0.383603             0.154003         5.644692  
    202               0.033656               0.254055          0.149736          0.205307             0.094968           0.014824                0.247454                 1.176506          2.447376          7.854893          8.161838            19.640613                triclinic           0.615465             0.895105                0.363173             462.536245           0.882085             0.611407         5.162945  
    203               0.018724               0.201567          0.136115          0.219326             0.159396           0.076522                0.188350                 0.302055          1.628728          7.836768         11.023746            20.791298                triclinic           1.979434             0.643260                0.087241             501.270518           0.087718             0.910733         6.217255  
    204               0.251670               0.304946          0.100557          0.148152             0.066329           0.079900                0.048446                 0.748035          3.310524          8.339064          3.062476            15.460099               tetragonal           0.384912             0.324422                0.145388             118.315993           0.297210             0.333798         4.693397  
    205               0.290472               0.006505          0.284899          0.008084             0.091091           0.110754                0.208194                 0.253727          0.387150          5.427928         12.480520            18.549326                    cubic           0.245798             0.436079                0.457181             607.921449           0.359440             0.111081         6.749194  
    206               0.163736               0.196875          0.151675          0.218988             0.142609           0.118853                0.007263                 1.802200          4.981907          5.897689          1.914520            14.596317             orthorhombic           0.257392             0.644424                0.316681             325.756291           0.748099             0.657096         9.542024  
    207               0.166893               0.205451          0.102908          0.171721             0.125297           0.167199                0.060530                 1.104353          3.538167          5.646912          5.005444            15.294876             orthorhombic           0.291972             0.921411                0.246471             755.683950           0.787184             0.860272         3.311893  
    208               0.036308               0.084251          0.154609          0.049590             0.202980           0.094346                0.377917                 1.470605          5.746772          0.116502         11.009527            18.343406               tetragonal           0.471073             0.737124                0.230283             154.575229           0.536687             0.857144         7.978567  
    209               0.251670               0.194654          0.272615          0.017630             0.141424           0.020837                0.101170                 0.102365          4.874355          8.817333          9.055889            22.849942             orthorhombic           1.853453             0.864993                0.455985             266.788125           0.716372             0.301692         1.135934  
    210               0.025564               0.068947          0.373122          0.229958             0.161574           0.007651                0.133185                 1.759234          0.376657          2.643199         13.446023            18.225113                    cubic           0.024967             0.216156                0.945816              56.845087           0.044594             0.054455         1.827864  
    211               0.033293               0.223764          0.020714          0.053895             0.221565           0.299128                0.147641                 1.900678          0.259897          2.325284          6.760356            11.246215             orthorhombic           1.299381            -0.291530                0.265166             496.207379           0.046548             0.041920         9.560593  
    212               0.109204               0.181000          0.037874          0.286298             0.143875           0.022296                0.219453                 0.778615          5.256085          1.464395          7.450852            14.949947               monoclinic           0.352497            -0.752479                0.596249             737.881374           0.052369             0.190490         0.914704  
    213               0.074238               0.054761          0.223050          0.174753             0.097966           0.198108                0.177124                 1.588268          4.379697          2.421373         12.766044            21.155382                hexagonal           1.928516            -0.706545                0.595586             626.020040           0.935807             0.740243         4.034531  
    214               0.017436               0.157860          0.143154          0.383351             0.089883           0.128290                0.080027                 1.026825          4.097967          4.342179         10.736349            20.203321               tetragonal           1.064010            -0.113341                0.937215             412.715473           0.062100             0.658344         7.570370  
    215               0.282448               0.112159          0.248213          0.066669             0.122497           0.065963                0.102051                 0.707235          0.344454          1.575069         13.781835            16.408593               tetragonal           1.382448             0.970892                0.457872             606.536681           0.439366             0.314244         6.113224  
    216               0.150686               0.143401          0.218114          0.020550             0.084473           0.156377                0.226398                 0.680453          1.209882          2.622192         13.417216            17.929743                triclinic           1.925328            -0.470631                0.546929             697.141387           0.350974             0.540872         4.251851  
    217               0.043641               0.144022          0.242023          0.058034             0.292463           0.182364                0.037453                 0.374414          3.845982          4.924406          3.013093            12.157894               tetragonal           1.143614             0.719122                0.948024             187.478393           0.818217             0.394651         7.281261  
    218               0.249149               0.328255          0.057062          0.235517             0.105775           0.008061                0.016182                 0.265456          3.216701          0.612639          5.766329             9.861125             orthorhombic           0.737259             0.326360                0.262997             549.923906           0.394422             0.216905         4.315321  
    219               0.019768               0.055714          0.235361          0.189002             0.210600           0.058397                0.231158                 0.779371          0.804039          5.795356          4.246518            11.625284                hexagonal           0.817284            -0.966316                0.452029             209.039067           0.817999             0.288166         2.344847  
    220               0.173045               0.185336          0.236607          0.207884             0.088462           0.104081                0.004585                 0.904338          3.379593          5.722358          0.958038            10.964327                hexagonal           0.741197            -0.750661                0.866628             449.002444           0.243960             0.431920         3.035078  
    221               0.224628               0.162427          0.124329          0.182277             0.114709           0.161632                0.029999                 1.967773          2.212565          4.300961          0.993099             9.474398             orthorhombic           1.189409             0.282656                0.323638             260.301185           0.002354             0.766957         4.163660  
    222               0.027312               0.153103          0.049582          0.213745             0.236109           0.212901                0.107248                 1.471166          4.514780          7.711791          1.755795            15.453531             orthorhombic           0.218138             0.767091                0.470449             155.208490           0.425519             0.955976         2.724326  
    223               0.043142               0.174722          0.072213          0.313056             0.131195           0.216582                0.049090                 1.435340          1.272981          3.220395         13.139111            19.067827             orthorhombic           0.261458             0.689700                0.606439             579.793273           0.853172             0.512989         4.587977  
    224               0.006310               0.231549          0.246743          0.219457             0.001024           0.143319                0.151599                 0.192557          1.275582          3.827723         13.095290            18.391152               monoclinic           0.810200            -0.621063                0.990043              82.452511           0.410034             0.488236         7.732320  
    225               0.220493               0.038707          0.162516          0.159248             0.276788           0.043103                0.099145                 1.169874          5.907989          9.245138         12.641739            28.964740             orthorhombic           1.152884             0.362872                0.601984             634.568360           0.278051             0.710233         4.994915  
    226               0.032555               0.279537          0.200213          0.185977             0.039633           0.013203                0.248883                 0.697009          5.670390          8.607139          5.242827            20.217365               tetragonal           1.657569            -0.124083                0.179810             655.716859           0.050858             0.094221         8.054985  
